"device_database_name","address","name","version","logging_interval","last_pointer","mode","last_download","thresholds","calibration_temp","calibration_dewp","calibration_press","calibration_humi"
"207","2019-Jul-03 04:21","9.4","74.9","5.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"208","2019-Jul-03 04:31","11.0","74.5","6.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"209","2019-Jul-03 04:41","13.4","58.7","5.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"210","2019-Jul-03 04:51","15.6","48.5","4.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"211","2019-Jul-03 05:01","17.2","43.9","4.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"212","2019-Jul-03 05:11","18.5","41.7","5.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"213","2019-Jul-03 05:21","19.3","39.1","5.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"214","2019-Jul-03 05:31","19.8","36.4","4.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"215","2019-Jul-03 05:41","20.1","34.8","4.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"216","2019-Jul-03 05:51","18.4","35","2.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"217","2019-Jul-03 06:01","18.5","36.6","3.4","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"218","2019-Jul-03 06:11","18.9","36.2","3.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"219","2019-Jul-03 06:21","20.0","37.7","5.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"220","2019-Jul-03 06:31","20.3","35.7","4.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"221","2019-Jul-03 06:41","20.9","37.7","6.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"222","2019-Jul-03 06:51","21.1","37.4","6.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"223","2019-Jul-03 07:01","20.7","37.1","5.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"224","2019-Jul-03 07:11","20.8","39.2","6.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"225","2019-Jul-03 07:21","21.3","39.1","6.9","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"226","2019-Jul-03 07:31","21.6","39.6","7.3","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"227","2019-Jul-03 07:41","21.9","40.7","8.0","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"228","2019-Jul-03 07:51","22.2","41.5","8.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"229","2019-Jul-03 08:01","22.2","41.6","8.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"230","2019-Jul-03 08:11","22.7","43.8","9.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"231","2019-Jul-03 08:21","22.8","43","9.6","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"232","2019-Jul-03 08:31","22.5","44.3","9.8","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"233","2019-Jul-03 08:41","23.1","43.9","10.2","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"234","2019-Jul-03 08:51","22.9","42.4","9.5","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"235","2019-Jul-03 09:01","22.4","47.4","10.7","2951","1","2019-10-13 13:30:21","","0","0","0","0"
"236","2019-Jul-03 09:11","22.4","45.4","10.1","2951","1","2019-10-13 13:30:21","","0","0","0","0"
