"device_database_name","address","name","version","logging_interval","last_pointer","mode","last_download","thresholds","calibration_temp","calibration_dewp","calibration_press","calibration_humi"
"1466","2019-Sep-03 12:01","25.0","28.2","5.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1467","2019-Sep-03 13:01","22.6","36.3","7.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1468","2019-Sep-03 14:01","23.7","37.3","8.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1469","2019-Sep-03 15:01","20.6","48.6","9.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1470","2019-Sep-03 16:01","23.0","47.9","11.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1471","2019-Sep-03 17:01","18.7","58.8","10.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1472","2019-Sep-03 18:01","15.9","86","13.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1473","2019-Sep-03 19:01","13.8","88.5","11.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1474","2019-Sep-03 20:01","12.0","91.1","10.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1475","2019-Sep-03 21:01","11.2","94.5","10.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1476","2019-Sep-03 22:01","10.5","95.7","9.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1477","2019-Sep-03 23:01","11.0","94","10.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1478","2019-Sep-04 00:01","10.0","93.3","8.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1479","2019-Sep-04 01:01","8.7","93.9","7.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1480","2019-Sep-04 02:01","7.9","94.7","7.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1481","2019-Sep-04 03:01","6.5","95.8","5.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1482","2019-Sep-04 04:01","6.0","97.9","5.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1483","2019-Sep-04 05:01","7.1","96.2","6.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1484","2019-Sep-04 06:01","10.4","77.4","6.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1485","2019-Sep-04 07:01","12.7","62.4","5.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1486","2019-Sep-04 08:01","15.7","53.6","6.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1487","2019-Sep-04 09:01","20.4","41.6","7.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1488","2019-Sep-04 10:01","24.3","32.3","6.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1489","2019-Sep-04 11:01","26.5","27","6.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1490","2019-Sep-04 12:01","22.6","28.7","3.6","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1491","2019-Sep-04 13:01","21.0","29.9","2.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1492","2019-Sep-04 14:01","27.4","22.7","4.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1493","2019-Sep-04 15:01","24.8","22.7","2.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1494","2019-Sep-04 16:01","21.8","28.6","2.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1495","2019-Sep-04 17:01","23.6","28.8","4.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1496","2019-Sep-04 18:01","21.1","33.2","4.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1497","2019-Sep-04 19:01","18.5","36.5","3.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1498","2019-Sep-04 20:01","15.0","44.8","3.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1499","2019-Sep-04 21:01","15.5","43.3","3.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1500","2019-Sep-04 22:01","14.9","43.8","2.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1501","2019-Sep-04 23:01","14.7","44.5","2.7","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1502","2019-Sep-05 00:01","16.0","42.4","3.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1503","2019-Sep-05 01:01","14.3","46.7","3.1","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1504","2019-Sep-05 02:01","12.2","51.6","2.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1505","2019-Sep-05 03:01","10.9","55.4","2.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1506","2019-Sep-05 04:01","11.5","53.3","2.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1507","2019-Sep-05 05:01","11.5","55","2.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1508","2019-Sep-05 06:01","12.4","54.2","3.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1509","2019-Sep-05 07:01","14.4","49.5","4.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1510","2019-Sep-05 08:01","17.7","44.6","5.5","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1511","2019-Sep-05 09:01","23.2","32.7","6.0","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1512","2019-Sep-05 10:01","25.8","25.8","4.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1513","2019-Sep-05 11:01","26.5","23.6","4.2","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1514","2019-Sep-05 12:01","27.8","21.4","3.9","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1515","2019-Sep-05 13:01","27.9","22.1","4.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1516","2019-Sep-05 14:01","24.1","26.6","3.8","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1517","2019-Sep-05 15:01","22.9","27.8","3.4","2427","1","2019-10-13 12:22:43","","0","0","0","0"
"1518","2019-Sep-05 16:01","20.9","35.9","5.3","2427","1","2019-10-13 12:22:43","","0","0","0","0"
